service_id,service_date,service_duration,service_comment,service_cashed_price,service_is_voucher,service_client_id_id,service_massage_id_id
955,2023-05-14,124,6&pdpYyü17$xX1èJCzSB2Jê^^sû&àm@e8krT&#0PKd^òdïqwEä,166,f,318,8
956,2023-04-06,107,ZHp453#óümVïëx38uUaíGswOrzGAn@èè#Já7X5ôoPo7xLzV#MW,153.07,t,162,22
957,2019-06-06,50,KrPavaëérmIx&ICWfhADTnê5Pz@âòV4vwt2càdMmíouzlLoY^6,148,f,335,30
958,2023-11-26,83,û3úïu$áiéJjFCfTdZé4éfä0vRiH#4HàqJ5Eüà^BkCLZHp453#ó,168,t,302,11
959,2021-01-09,125,ïvüVwRPrápèö*ösh%7ôvUGAUd2WBRlcKNxOYèT2AB&Hamyíji@,149.99,t,43,13
960,2020-10-01,163,vdOôûêà4&Lq%#WîíTp*3cRVkQXbäMú67àf0átûzMlNéWhYrúis,164,f,595,17
961,2022-11-19,81,$f%FTBjz0x6îûgPèàsy3oOûîAmqJltA#i5áá6EZ1SzXiJj2rGu,142,t,651,16
962,2023-02-02,122,Pû58HYPtDúyNE3ûjkhqàYèAWUcinü*ZM2ïb@ëe1CìpòQqMJmâk,188.25,f,844,8
963,2023-03-07,101,îrG^wícdajôRû@PNäbgì9SFvàû3úïu$áiéJjFCfTdZé4éfä0vR,188,f,948,13
964,2022-11-28,61,Ck01y7hähQìètz4pPäôBnrKmuBTj6ké7îâ2ë0cjKk3sHCä6áRL,88.71,f,32,28
965,2022-11-04,131,16sSváE%uM$xDV98mú9ág5ü3fmN@5vJEï8óöèlq*úìizqXe@îp,129.99,f,678,21
966,2023-03-21,71,Pû58HYPtDúyNE3ûjkhqàYèAWUcinü*ZM2ïb@ëe1CìpòQqMJmâk,175.02,f,953,23
967,2020-03-21,46,xr#Xcps8áW14ïh^L@bòûèaUéö1ôîkìïô0é%9eáudól3aüXXy%R,184.6,t,614,2
968,2020-05-30,80,1UïV&ö@8òIìNUtVûûpkGï%0t%Ze&u@óZ36ü8AO%etur0XóbKéá,132.46,t,915,21
969,2023-10-12,65,s#E^Ra0%&OjaHLu5VúRzrspyöjwHhg7qvgGkUQ2iA1l9KxxbbF,54.41,t,27,22
970,2022-11-05,140,éüIhîkqvhHkU@2jB1m9KyxbYyUäuósûbCzuk&@éxWíâaf5Yêïo,159.97,t,455,2
971,2021-12-10,147,tP4FPJômoHKâuó$W6Aíaî#2309jïkTtûv16sSváE%uM$xDV98m,156,f,213,3
972,2022-07-19,164,ptLowCUk7ló8ûî4ö2elMl4uIDë7éTMép&óNôypWâ9êàeé^NNLT,126,t,658,10
973,2020-12-29,79,rRïûDptLowCUk7ló8ûî4ö2elMl4uIDë7éTMép&óNôypWâ9êàeé,163.53,t,948,24
974,2021-08-25,124,âioteEûR7cg&bj7IïvüVwRPrápèö*ösh%7ôvUGAUd2WBRlcKNx,88.39,t,130,6
975,2020-03-14,43,âg*CSúâ4Oa9ZP^fuvs1búcLíéntykKàX%imEhp$Nd0eê1XVxèv,68,t,52,8
976,2022-12-15,111,2gî3YWyìwöfGfzoD^à2êNHêk9ôIYsjRU4Váöâ9HIFOht5ûqpAG,135,f,729,22
977,2020-01-26,167,g0MèegxULqtéë3AzàîôâúJVípSRüêéSoV2yòUjìWasóóMMn1Gi,181,f,506,1
978,2022-07-12,84,bLh#ò$ODúGüRàaòn*YèûkI*dgTûr5nYQROW^IVdGEéPTFcJpmê,166.64,t,491,17
979,2023-04-26,159,J0o1àml$CG9úpcV7#ô6^Vì2I3gJcaFqDw3û3F$âVoJfèûe7Qgá,86,t,193,24
980,2019-09-05,60,^b2Rf$3lWèìúöSGTyECûàäêyH#kZôsYáj1UïV&ö@8òIìNUtVûû,92.24,f,640,12
981,2022-01-24,115,GNmOíXid*à6tm6Sï8n3êSwzì1@H6ïmnktQêûDZYflqcCîP5ae%,83.04,f,689,17
982,2021-08-20,134,X$NXRèuCPSó2uêû^IäiàC@#9Ar3&ê1zK9^0â3òúE2UE5LôA*uu,106,f,93,23
983,2020-05-25,39,sklirèZìBaVdjoaAdN3vc#uf2DrqûRrNónêlíû$snd83ZqPâTò,99,t,204,8
984,2022-05-23,96,&@áEWéZü34Yâï#fMòFQdrüKCDAJ0o0ú9k$BG9ó$cUN@ôM%UìII,112,f,389,10
985,2022-12-26,140,wvFMQCüzmáAEò*HáZ$SqqUókPcNi%û%PFàIbTèbûoBâòämJAfi,102.09,t,320,17
986,2023-08-15,146,oíâGäZJíeVU&sWo9R2P8&ëWRHìí0Vr1u^Dîtv#LCh7XlB8qêïö,90.73,f,251,17
987,2022-08-23,40,ZmXsGêGC8XSlôblfyLMdfwT4èsáä2*yúêîZóI%IoR9UâáRnU1a,160,t,509,21
988,2023-12-15,66,q%O21fî2YüyìwöfG3yoC^à1êèûej9îábsjQï3Viöâ8HIFN5t5û,102.57,t,653,15
989,2020-11-08,103,pkGï%0t%Ze&u@óZ36ü8AO%etur0XóbKéámsxjJúW$hlDgo#5cz,167,f,783,5
990,2019-02-22,69,fLTïoHûI2éywê$ZBIgIêRcï@á1nh1Nì3iyVMruív4B0èhifnKW,57,f,451,30
991,2020-12-28,72,m9KyxbYyUäuósûbCzuk&@éxWíâaf5YêïofMòzReûW4CDBJ0o1à,81.53,f,905,4
992,2020-10-28,89,l1Z9ïxàb8F4äíóáòOCOuX&ZéàWtâ6föYnïêfwòìR@û6KúDíJQo,196,f,785,14
993,2020-06-18,165,Uás6oZRSPY&KWeHGíQVHdKrnîIöêLúhXXBBcq$ï5ä@YüYUJäà3,108,t,292,7
994,2020-04-22,81,hQìètz4pPäôBnrKmuBTj6ké7îâ2ë0cjKk3sHCä6áRLáo%íMîwo,131,f,213,19
995,2020-02-22,169,ìTièVürííL5ó0Fô&êDKjóûUfa%í3%7KPû58HYPtDúyNE3ûjkhq,180.21,t,705,2
996,2020-05-25,67,aKg@O#6wKFöQúüìm&AàòjHrYfSôq4mXPQNV%1%cFxHOSEbIoíâ,127.8,f,555,2
997,2019-05-17,135,ââ0&TwMuSdEdwmAoKzBLEYh7DFVqhOS1$îëY6yzw5fq3Oon^x2,178.55,t,694,4
998,2021-01-19,62,OYèT2AB&Hamyíji@*E7émaS48ê3#SM0GddHWïCàAë0î1D9Y$óG,109,t,698,13
999,2021-05-24,157,ml$CG9úpcV7#ô6^Vì2I3gJcaFqDw3û3F$âVoJfèûe7Qgáb*7ûö,121.06,t,872,5
1000,2020-01-15,110,F%^$Duivû4f6%A3ô6ëPI5XH8PéDCxaDër*k^qxYE*6UPiDüjcw,138,t,866,7
1001,2019-04-07,167,bt3xAôûvy^èFj@dnDR*hüaïgâOê6úKìödú6ìCskè0jûr9gfôGg,167,f,896,25
1002,2020-09-02,146,ädYMY4JIúëbé3M*pûóxôèp6ZcêDe*^üNïTâyâaúupLdC5zCákE,98,t,599,8
1003,2019-02-04,109,àYèAWUcinü*ZM2ïb@ëe1CìpòQqMJmâkéò#òmc72YpOB#OïxQ$L,85,f,389,26
1004,2019-08-23,81,qp*GK%òtgZ#&í@BZë6M7kOgeJuH07ó7J*ûZsNjäói$UlúgD#üc,120,t,497,25
1005,2020-03-18,99,nNrâX9pH8s*R44iiMâcHûFa5I51qFAìLôòég@#áíeBmTaMXkyg,174,t,690,19
1006,2022-09-18,151,ó^TSaglë%WJzûö7òbztúnNNo2HjAhFà8àkü5c&n5&9Mäu7@Jdû,179,t,20,3
1007,2019-02-23,136,KüiwePáéôè5AMs^%XûóUrA4dSWlRZdïNà88ìg2ívá0OmOíXiât,150.36,f,265,28
1008,2019-03-15,88,ûàZkfBò9C$PVa#%MôUzJä3TJ8üpqnvëûëFêâioteEûR7cg&bj7,54,f,629,22
1009,2021-03-06,127,BXbQaVî1gcìxsOfEOIîínGJZëí#Vh*éWEm12z8iëjSûòu05rRï,64.62,t,295,13
1010,2020-11-05,101,VY8Zú0iTúàíä9EQwBAêóòYvE8hWâpVôhbRû$$ëk6èzú4SqSìêm,161,f,63,9
1011,2023-01-13,30,gïEIrJSéOw#$@Bägtîed4@&1êhûNz3Vy6MHuAööBQì^û$àvWv^,55.5,t,299,15
1012,2022-12-03,155,GäZJíeVU&sWo9R2P8&ëWRHìí0Vr1u^Dîtv#LCh7XlB8qêïöädY,106.66,f,912,1
1013,2021-07-30,91,RJKHQ7v7ë*rCIN*äCjêUAàTDêüPP@mQi4LxJ29èQMBíîvPlvp9,113.57,f,241,2
1014,2022-06-14,46,Yúîc5Nâôü^5ìäITgucNFFDL2^Jì$@VEI#è^ebQ%áP*XûLK56úe,84.09,f,797,6
1015,2020-09-03,93,èjtn7Töln4êSx0òd@H6ïúàíëQîûwZYgóòZvî95aêqüôhzääTTu,73,t,849,5
1016,2023-12-01,39,1Kbdt@1úpEò0qöJZâXáG#Gm87RYîOl#yïMQfLTïoHûI2éywê$Z,70,t,757,2
1017,2019-09-17,53,ûDptLowCUk7ló8ûî4ö2elMl4uIDë7éTMép&óNôypWâ9êàeé^NN,112,t,189,13
1018,2021-12-21,87,0*òû9$f%FTBjz0x6îûgPèàsy3oOûîAmqJltA#i5áá6EZ1SzXiJ,119.8,f,493,21
1019,2022-05-07,40,4S6îBTôWëzIVXò8zéàCNaoëH*A^Gx9Eé65P&D6á9üäK7âJ@RúF,143,t,408,10
1020,2022-02-24,176,Pdm0iTúàíä9EQwBAêóòYvE8hWâpVôhbRû$$ëk6èzú4SqSìêmûx,148.13,f,381,25
1021,2019-12-30,67,^Wnq6G^b2Rf$3lWèìúöSGTyECûàäêyH#kZôsYáj1UïV&ö@8òIì,134.69,f,76,8
1022,2023-11-18,83,CFp0PôLulmjsìeqCba2kpbBeOKwd$vg3Esrää*Oú#î9ós%toe9,70,t,421,29
1023,2022-01-26,166,8NpGnLërëìîniEt#E&Sbc%*PjX1Lv6VúRzrspyöéüIhîkqvhHk,161,f,278,25
1024,2019-11-15,165,IïvüVwRPrápèö*ösh%7ôvUGAUd2WBRlcKNxOYèT2AB&Hamyíji,73,t,813,29
1025,2019-03-27,86,LTnz#awvFMQCüzmáAEò*HáZ$SqqUókPcNi%û%PFàIbTèbûoBâò,60,t,362,10
1026,2021-08-27,156,ûxänxr#Xcps8áW14ïh^L@bòûèaUéö1ôîkìïô0é%9eáudól3aüX,168.99,f,675,16
1027,2020-12-19,106,F00ûöuZmXsGêGC8XSlôblfyLMdfwT4èsáä2*yúêîZóI%IoR9Uâ,139,t,498,4
1028,2019-10-06,107,MY4JIúëbé3M*pûóxôèp6ZcêDe*^üNïTâyâaúupLdC5zCákE0*ò,79,t,35,5
1029,2023-07-23,175,7émaS48ê3#SM0GddHWïCàAë0î1D9Y$óGYúîc5Nâôü^5ìäITguc,135,t,163,9
1030,2020-07-21,82,ïxlô&Dì&FôX#RopSíiNbLh#ò$ODúGüRàaòn*YèûkI*dgTûr5nY,66.13,f,791,18
1031,2019-06-04,160,2UôïZ7GGEMgs4òpo&FJ$ìsfY@^é9AYS5LjjNêdIäGb6í6I&ôBû,150.38,t,697,10
1032,2023-10-25,180,ïöädYMY4JIúëbé3M*pûóxôèp6ZcêDe*^üNïTâyâaúupLdC5zCá,106.31,t,133,23
1033,2022-12-15,33,m0iTúàíä9EQwBAêóòYvE8hWâpVôhbRû$$ëk6èzú4SqSìêmûxän,67,f,436,17
1034,2023-01-06,81,CákE0*òû9$f%FTBjz0x6îûgPèàsy3oOûîAmqJltA#i5áá6EZ1S,168.54,t,857,18
1035,2022-08-27,59,îaQQ##äj5àyó3RìRNCóôwûmwq@WXor7û&c3ëg%K9aìòàüTHUzî,78,f,630,30
1036,2020-04-22,136,j2rGuQ5GQKûn$ILêvnUX7Bóbô$342@kw8UusD27tTwéî^vN^yE,64.33,f,945,9
1037,2022-12-22,163,zîDáèëîzá$ldûtcík2üöW*ü#QûJòOVuüäáqlHö^HBVâg*CSúâ4,85,t,192,15
1038,2021-12-05,81,t8MpFnLë^ëpf@hDs#E^Ra0%&OjaHLu5VúRzrspyöjwHhg7qvgG,151,t,14,20
1039,2021-11-26,152,Zô$GòhúA9@7*q2^ZzyI8%zY2ìóD0TC3Kî&&ttXènSfQl*U*$1Q,89.44,f,664,11
1040,2020-08-05,39,nF5q%O21fî2YüyìwöfG3yoC^à1êèûej9îábsjQï3Viöâ8HIFN5,142,f,219,19
1041,2020-02-14,152,bztúnNNo2HjAhFà8àkü5c&n5&9Mäu7@JdûCFp0PôLulmjsìeqC,115.36,f,643,5
1042,2022-06-07,171,QROW^IVdGEéPTFcJpmêHëâKófWV*Aap@ä3û9WïXSIòó1üs2v&ê,174,f,251,21
1043,2019-10-09,61,3fJbxEqCv2ûJF#âVoIeoi27Pgjz*7ûvKö5wePûáîèL*Mr^$Xôó,191.65,t,293,27
1044,2021-11-30,75,NFFDL2^Jì$@VEI#è^ebQ%áP*XûLK56úezûsôyLéMH^îXqóhrk4,155.36,f,492,11
1045,2021-02-12,62,Fp0PôLulmjsìeqCba2kpbBeOKwd$vg3Esrää*Oú#î9ós%toe94,52.42,f,383,15
1046,2023-09-28,87,l*U*$1QLeWûeörEFëöpMxûlYóv9rîUVSêB6BhK2NTYKgNuòáMb,96.45,f,193,23
1047,2021-06-12,133,Oa9ZP^fuvs1búcLíéntykKàX%imEhp$Nd0eê1XVxèvïeFexnB%,176.34,t,625,20
1048,2021-02-09,165,xzSVè6üGíALömòF%^$Duivû4f6%A3ô6ëPI5XH8PéDCxaDër*k^,115.94,f,619,20
1049,2021-09-29,164,$f%FTBjz0x6îûgPèàsy3oOûîAmqJltA#i5áá6EZ1SzXiJj2rGu,173.69,t,256,29
1050,2019-09-11,58,$ldûtcík2üöW*ü#QûJòOVuüäáqlHö^HBVâg*CSúâ4Oa9ZP^fuv,100,t,972,8
1051,2019-02-15,63,tìHLaGNèjCZDxâsqV7T$CbDWLïì5ZvibvHéxcsQHloêqz%vébc,88.78,f,862,23
1052,2021-10-31,66,5GQKûn$ILêvnUX7Bóbô$342@kw8UusD27tTwéî^vN^yEW@9nnR,113,t,604,10
1053,2020-01-27,74,òû9$f%FTBjz0x6îûgPèàsy3oOûîAmqJltA#i5áá6EZ1SzXiJj2,88.29,t,726,27
1054,2023-01-25,40,eFexnB%ú0ZMFZi8êGWriPT2UôïZ7GGEMgs4òpo&FJ$ìsfY@^é9,63.06,f,616,6
1055,2019-08-25,32,ïIYZWûy@Fl76QXêNk@xëLPeKSëàGô11áüvâoYtHfHâQbTmûcmg,81,t,232,5
1056,2020-07-22,89,XiJj2rGuQ5GQKûn$ILêvnUX7Bóbô$342@kw8UusD27tTwéî^vN,100.4,t,760,10
1057,2023-08-19,91,7émaS48ê3#SM0GddHWïCàAë0î1D9Y$óGYúîc5Nâôü^5ìäITguc,113,f,303,11
1058,2020-11-15,45,û$snd83ZqPâTòöyRUàhöFésKïíPx$%#Cthuôfe5$*2îiäO04Wz,52.65,f,614,20
1059,2019-03-24,135,5Rëkm2âRvyèc9G5ëóúéûPâòvYXeíèXuê74üZoöîgxûòSSs7LoE,145,f,676,28
1060,2020-11-07,168,eOKwd$vg3Esrää*Oú#î9ós%toe94â&QêUûxzSVè6üGíALömòF%,155,t,853,1
1061,2022-09-30,34,sôyLéMH^îXqóhrk4QSjl1Z9ïxàb8F4äíóáòOCOuX&ZéàWtâ6fö,84,t,293,15
1062,2023-09-19,154,ôfe5$*2îiäO04Wz7OávBwüCäò&j%pwXw&5TOhCöûXï0JüYä90í,200,f,914,4
1063,2020-08-25,83,L*Mr^$XôóUrA4dSWlRYcuNàO8è31éBáGNmOíXid*à6tm6Sï8n3,98.33,f,630,18
1064,2023-12-04,145,^îXqóhrk4QSjl1Z9ïxàb8F4äíóáòOCOuX&ZéàWtâ6föYnïêfwò,82,t,466,15
1065,2021-08-02,83,#Xcps8áW14ïh^L@bòûèaUéö1ôîkìïô0é%9eáudól3aüXXy%RtK,132,f,669,18
1066,2020-06-19,47,H6ïmnktQêûDZYflqcCîP5ae%üh4yäsTTt8MpFnLë^ëpf@hDs#E,126,t,243,5
1067,2023-09-28,58,Xûá@Ug^ûUCk01y7hähQìètz4pPäôBnrKmuBTj6ké7îâ2ë0cjKk,155,t,883,13
1068,2021-02-21,141,ïvüVwRPrápèö*ösh%7ôvUGAUd2WBRlcKNxOYèT2AB&Hamyíji@,140.03,t,887,27
1069,2020-09-08,64,p@ä3û9WïXSIòó1üs2v&êôuw$àDi8bmCQ&göüëeZNZ5óJèïcí4è,192.87,f,626,16
1070,2020-05-19,49,Q2iA1l9KxxbbFTäAí&òyByuj&@áEWéZü34Yâï#fMòFQdrüKCDA,74.67,t,922,5
1071,2020-02-14,134,WûeörEFëöpMxûlYóv9rîUVSêB6BhK2NTYKgNuòáMbûOìkââEyê,136,t,825,12
1072,2020-02-11,164,ûqp*GK%òtgZ#&í@BZë6M7kOgeJuH07ó7J*ûZsNjäói$UlúgD#ü,114,f,334,21
1073,2019-07-05,125,2kpbBeOKwd$vg3Esrää*Oú#î9ós%toe94â&QêUûxzSVè6üGíAL,106.83,f,683,10
1074,2021-02-06,170,w$àDi8bmCQ&göüëeZNZ5óJèïcí4èAqjúyiìq8edîEfAWaOöUêz,137,f,758,9
1075,2022-12-18,149,pYyü17$xX1èJCzSB2Jê^^sû&àm@e8krT&#0PKd^òdïqwEäïo4w,142.95,t,516,24
1076,2022-03-26,173,îíTp*3cRVkQXbäMú67àf0átûzMlNéWhYrúisl5Rëkm2âRvyèc9,124,t,327,6
1077,2022-09-06,35,QêUûxzSVè6üGíALömòF%^$Duivû4f6%A3ô6ëPI5XH8PéDCxaDë,131.58,t,280,5
1078,2022-05-02,146,ìkââEyêt&W8U%DcêXNöò6âw60DIíy1ARIm%îrG^wícdajôRû@P,58.25,f,124,22
1079,2019-10-29,82,ZMFZi8êGWriPT2UôïZ7GGEMgs4òpo&FJ$ìsfY@^é9AYS5LjjNê,96.72,f,993,15
1080,2019-05-30,67,YE*6UPiDüjcw1Kbdt@1úpEò0qöJZâXáG#Gm87RYîOl#yïMQfLT,165.35,f,162,22
1081,2021-11-24,86,GQKûn$ILêvnUX7Bóbô$342@kw8UusD27tTwéî^vN^yEW@9nnRé,175,t,607,7
1082,2022-10-12,157,búcLíéntykKàX%imEhp$Nd0eê1XVxèvïeFexnB%ú0ZMFZi8êGW,146.32,f,631,13
1083,2023-04-29,158,ömòF%^$Duivû4f6%A3ô6ëPI5XH8PéDCxaDër*k^qxYE*6UPiDü,176.12,t,590,2
1084,2019-02-15,30,L2^Jì$@VEI#è^ebQ%áP*XûLK56úezûsôyLéMH^îXqóhrk4QSjl,141,f,9,17
1085,2020-02-22,76,uQ5GQKûn$ILêvnUX7Bóbô$342@kw8UusD27tTwéî^vN^yEW@9n,94.09,t,596,20
1086,2019-11-25,80,S5LjjNêdIäGb6í6I&ôBûMûûíh#TéófC@öbNYlzhSKLIR8DPïA*,60.71,f,894,10
1087,2022-02-10,116,èegxULqtéë3AzàîôâúJVípSRüêéSoV2yòUjìWasóóMMn1Gi*gE,178,f,986,13
1088,2023-03-29,167,EW@9nnRéhMaKg@O#6wKFöQúüìm&AàòjHrYfSôq4mXPQNV%1%cF,120.18,t,275,7
1089,2019-10-26,114,FDL2^Jì$@VEI#è^ebQ%áP*XûLK56úezûsôyLéMH^îXqóhrk4QS,65,f,506,15
1090,2020-01-09,113,áCZDxâsqV7T$CbDWLïì5ZvibvHéxcsQHloêqz%vébcüiFQô9OM,100.99,f,19,9
1091,2021-01-20,68,@Iû6W4în7njö4yU9LVOórtNPá0òBî#Fìgó*896&pdpYyü17$xX,161.3,f,794,12
1092,2019-04-19,54,IêRcï@á1nh1Nì3iyVMruív4B0èhifnKWó^TSaglë%WJzûö7òbz,190.06,t,613,26
1093,2019-02-15,66,ïêfwòìR@û6KúDíJQoûàZkfBò9C$PVa#%MôUzJä3TJ8üpqnvëûë,185,t,503,6
1094,2022-01-29,48,ìbpïIYZWûy@Fl76QXêNk@xëLPeKSëàGô11áüvâoYtHfHâQbTmû,60.57,t,192,22
1095,2022-06-21,117,wzì1@H6ïmnktQêûDZYflqcCîP5ae%üh4yäsTTt8MpFnLë^ëpf@,58.47,f,155,21
1096,2022-01-03,167,@û6KúDíJQoûàZkfBò9C$PVa#%MôUzJä3TJ8üpqnvëûëFêâiote,62,t,18,12
1097,2020-04-06,148,avaëérmIx&ICWfhADTnê5Pz@âòV4vwt2càdMmíouzlLoY^6nF5,81.65,f,921,23
1098,2021-06-22,33,a0%&OjaHLu5VúRzrspyöjwHhg7qvgGkUQ2iA1l9KxxbbFTäAí&,192,t,28,2
1099,2021-03-11,96,KPBïxlô&Dì&FôX#RopSíiNbLh#ò$ODúGüRàaòn*YèûkI*dgTûr,73,f,251,2
1100,2022-03-15,142,^$Duivû4f6%A3ô6ëPI5XH8PéDCxaDër*k^qxYE*6UPiDüjcw1K,156.68,f,698,19
1101,2019-10-07,49,júyiìq8edîEfAWaOöUêzfbàwqMeDNGâélFHXûá@Ug^ûUCk01y7,158.05,t,822,9
1102,2023-01-25,109,o0ú9k$BG9ó$cUN@ôM%UìII3fJbxEqCv2ûJF#âVoIeoi27Pgjz*,180,f,179,14
1103,2019-03-25,37,W8U%DcêXNöò6âw60DIíy1ARIm%îrG^wícdajôRû@PNäbgì9SFv,144,f,428,5
1104,2020-10-27,62,dm0iTúàíä9EQwBAêóòYvE8hWâpVôhbRû$$ëk6èzú4SqSìêmûxä,175.3,f,47,13
1105,2021-03-11,92,UrA4dSWlRYcuNàO8è31éBáGNmOíXid*à6tm6Sï8n3êSwzì1@H6,77,t,150,12
1106,2021-06-15,46,rmIx&ICWfhADTnê5Pz@âòV4vwt2càdMmíouzlLoY^6nF5q%O21,72,t,264,19
1107,2020-06-21,124,î2YüyìwöfG3yoC^à1êèûej9îábsjQï3Viöâ8HIFN5t5ûqp*GK%,107,t,869,6
1108,2021-12-25,130,wzì1@H6ïmnktQêûDZYflqcCîP5ae%üh4yäsTTt8MpFnLë^ëpf@,185.87,f,808,14
1109,2022-02-10,62,k^qxYE*6UPiDüjcw1Kbdt@1úpEò0qöJZâXáG#Gm87RYîOl#yïM,197.63,f,719,9
1110,2020-04-19,178,bgì9SFvàû3úïu$áiéJjFCfTdZé4éfä0vRiH#4HàqJ5Eüà^BkCL,90.24,t,801,23
1111,2020-10-06,147,äGb6í6I&ôBûMûûíh#TéófC@öbNYlzhSKLIR8DPïA*âJOAëDkgV,108,t,781,10
1112,2021-06-28,31,HûI2éywê$ZBIgIêRcï@á1nh1Nì3iyVMruív4B0èhifnKWó^TSa,125.37,f,745,25
1113,2022-03-21,174,spyöjwHhg7qvgGkUQ2iA1l9KxxbbFTäAí&òyByuj&@áEWéZü34,127,f,414,25
1114,2020-03-15,174,&í@BZë6M7kOgeJuH07ó7J*ûZsNjäói$UlúgD#ücPdm0iTúàíä9,58.63,f,985,9
1115,2021-08-02,37,^$Duivû4f6%A3ô6ëPI5XH8PéDCxaDër*k^qxYE*6UPiDüjcw1K,158,t,872,1
1116,2020-08-06,169,*7ûvKö5wePûáîèL*Mr^$XôóUrA4dSWlRYcuNàO8è31éBáGNmOí,102,f,515,4
1117,2023-09-16,60,éhMaKg@O#6wKFöQúüìm&AàòjHrYfSôq4mXPQNV%1%cFxHOSEbI,153.26,t,436,26
1118,2023-04-21,94,OAëDkgVBèUEîaQQ##äj5àyó3RìRNCóôwûmwq@WXor7û&c3ëg%K,52,f,808,4
1119,2019-02-02,154,úáVgb^m4^8Lûä69IcQuEozOîKsklirèZìBaVdjoaAdN3vc#uf2,186.87,t,73,14
1120,2023-11-30,135,OSEbIoíâGäZJíeVU&sWo9R2P8&ëWRHìí0Vr1u^Dîtv#LCh7XlB,195,t,814,12
1121,2020-07-19,62,1Z9ïxàb8F4äíóáòOCOuX&ZéàWtâ6föYnïêfwòìR@û6KúDíJQoû,55.96,f,334,2
1122,2020-12-06,85,ò2óëtnûhHIixBe#cAá3áeûzë9h0@3Gúp24Döú%*juKYGoghemí,169,t,195,4
1123,2020-09-25,54,^qxYE*6UPiDüjcw1Kbdt@1úpEò0qöJZâXáG#Gm87RYîOl#yïMQ,86.91,t,69,23
1124,2021-06-28,97,úáVgb^m4^8Lûä69IcQuEozOîKsklirèZìBaVdjoaAdN3vc#uf2,172,t,352,9
1125,2019-06-04,40,ôk*íulìETURâA5Ag31MSXJf5tìHLaGNèjCZDxâsqV7T$CbDWLï,125,t,725,9
1126,2021-09-27,37,QêûDZYflqcCîP5ae%üh4yäsTTt8MpFnLë^ëpf@hDs#E^Ra0%&O,103,t,914,28
1127,2019-08-07,118,9nnRéhMaKg@O#6wKFöQúüìm&AàòjHrYfSôq4mXPQNV%1%cFxHO,149,f,784,25
1128,2020-07-02,173,aëérmIx&ICWfhADTnê5Pz@âòV4vwt2càdMmíouzlLoY^6nF5q%,57.99,t,120,9
1129,2021-01-03,127,6wKFöQúüìm&AàòjHrYfSôq4mXPQNV%1%cFxHOSEbIoíâGäZJíe,98.03,f,285,12
1130,2020-01-06,144,QoûàZkfBò9C$PVa#%MôUzJä3TJ8üpqnvëûëFêâioteEûR7cg&b,184,f,37,9
1131,2019-04-09,150,yByuj&@áEWéZü34Yâï#fMòFQdrüKCDAJ0o0ú9k$BG9ó$cUN@ôM,142.21,f,181,26
1132,2020-11-17,146,mKäpäèâlgCr@D%Qüb$^NiV0Kt4UóQyqroxïáïGgêjpufFjS81h,79,t,982,25
1133,2021-06-16,177,ä0vRiH#4HàqJ5Eüà^BkCLZHp453#óümVïëx38uUaíGswOrzGAn,139.71,f,493,21
1134,2022-01-12,43,túnNNo2HjAhFà8àkü5c&n5&9Mäu7@JdûCFp0PôLulmjsìeqCba,198,f,126,2
1135,2022-07-01,112,eOKwd$vg3Esrää*Oú#î9ós%toe94â&QêUûxzSVè6üGíALömòF%,144.95,f,572,20
1136,2019-02-11,93,AëDkgVBèUEîaQQ##äj5àyó3RìRNCóôwûmwq@WXor7û&c3ëg%K9,194,t,614,28
1137,2023-06-17,36,wfkä$üIFrï6qay*mlàà@Iû6W4în7njö4yU9LVOórtNPá0òBî#F,196.41,f,109,1
1138,2021-12-18,163,bmCQ&göüëeZNZ5óJèïcí4èAqjúyiìq8edîEfAWaOöUêzfbàwqM,177.38,t,226,1
1139,2021-02-23,34,fLTïoHûI2éywê$ZBIgIêRcï@á1nh1Nì3iyVMruív4B0èhifnKW,124,t,150,3
1140,2023-06-07,38,DrqûRrNónêlíû$snd83ZqPâTòöyRUàhöFésKïíPx$%#Cthuôfe,102,f,284,8
1141,2022-01-05,61,5ëóúéûPâòvYXeíèXuê74üZoöîgxûòSSs7LoEmKäpäèâlgCr@D%,68,t,844,18
1142,2023-04-15,81,Yâï#fMòFQdrüKCDAJ0o0ú9k$BG9ó$cUN@ôM%UìII3fJbxEqCv2,124.92,t,300,25
1143,2019-12-06,69,SEbIoíâGäZJíeVU&sWo9R2P8&ëWRHìí0Vr1u^Dîtv#LCh7XlB8,117,t,625,22
1144,2023-06-13,97,O21fî2YüyìwöfG3yoC^à1êèûej9îábsjQï3Viöâ8HIFN5t5ûqp,74,t,196,23
1145,2021-05-10,44,vüVwRPrápèö*ösh%7ôvUGAUd2WBRlcKNxOYèT2AB&Hamyíji@*,194.38,f,636,3
1146,2020-05-19,142,àZkfBò9C$PVa#%MôUzJä3TJ8üpqnvëûëFêâioteEûR7cg&bj7I,76.62,t,973,16
1147,2021-08-28,43,%UìII3fJbxEqCv2ûJF#âVoIeoi27Pgjz*7ûvKö5wePûáîèL*Mr,166.7,f,608,8
1148,2022-01-28,113,bdt@1úpEò0qöJZâXáG#Gm87RYîOl#yïMQfLTïoHûI2éywê$ZBI,111,t,224,16
1149,2022-04-07,128,hMaKg@O#6wKFöQúüìm&AàòjHrYfSôq4mXPQNV%1%cFxHOSEbIo,186,f,954,1
