service_id,service_date,service_duration,service_comment,service_cashed_price,service_client_id_id,service_massage_id_id
1185,2023-05-17,118,xRnxr#*Yps8I*d4Th^5nYòûèaUIV0GEéìïôzJ%mêáuâíl3WüXA,190,768,48
1186,2019-09-28,162,S8JTMéq&LNûypXâ9Dàeé^674%nz#WwvF5@wVzúáAxQ*0HZ$$qq,171,177,48
1187,2022-12-02,95,4FtsëëAOà$ô@ót^tpf@5ê*RêVäy0TWì6aHóBMümûG^&$Evjwá5,146,155,9
1188,2020-12-18,93,6Qz@âûW4wxu3dèdMmípv0mLpZ^7nG6q^P22gî3YayòwöfH3zoD,187,845,1
1189,2021-12-12,44,^5òuJï4ucNôûêàK&Kq$#WîíSp&3bQUkPXbtMúN6à20á*ôFMkMé,168,807,23
1190,2020-12-28,85,BTôXï02VYû8cJàDOboëI*A^Gxlyí7i9&D6é9üSK8âJ#RúGF0dG,69,578,39
1191,2020-04-03,36,tC6fUYnTêfwPìQ@û64úDíJQoQúZkfBò9vp8Va#p6ôUz2ä3$J8ü,184,297,50
1192,2020-04-13,119,4jzXOsvóx6D2òijgpMXà*VUbhmö&YL1ëa9äd0uèoPPp4JlBjHì,96,199,4
1193,2022-07-13,112,usX9V^EdFYNüû7êxkdxJózeuSJnqôr1&xódebkHSá#QOëchò@T,142,316,20
1194,2022-08-25,137,i3jeûzuQ5HRKûnpILêwú%X7Bócû$442@lülUuäw37tTxéF&vN^,126,409,15
1195,2022-10-05,72,pv0mMpZ&7oG6r^P32gô3ZazòxügH4zpD&è2êìáfk@ôéctkRö4W,75,640,11
1196,2020-02-04,126,sö7rbzAnmèè#Já7X5ôo8okü5zV@MWPúsuOQé1ûCô$GòhúA9@7*,151,26,11
1197,2023-03-17,71,úôwRnüòn*YpûkH&dgThq4mYòûèa%IU0FEéìïîzI%lâûuZílfWü,170,396,24
1198,2021-08-23,127,qäèêmhDû@D^RWb$&OáW0Kë5UL@bqroxïáöHôêjpugGéT9eiAdl,72,861,48
1199,2023-05-11,81,öädAMY4JIúëaé3M*pûóxôèpjZcDDes^ü7ï$âyâüúuì5dv5zCák,75,488,38
1200,2021-11-19,125,GZúîc5Nâôü^5ìäITgucNFGDL3^Kì$@VEI#è&ebQ%áP*XûLK56ú,65,456,16
1201,2019-05-14,51,eTXmSZdïOè89ìh2ívé1OnPóYjâtèkun7Tömo4îTx0òe#I7öàèó,61,136,31
1202,2022-08-29,40,îv*Y9W&FdôYOüû7êx71EJúz2BSJn^ôsI&xódeckûSá#QPëchò@,175,350,6
1203,2019-02-10,64,êJr674%nboXüöz5@wWcúIuyQt1HZp$qò%úé9d7jqRq9zNIb$èY,135,532,33
1204,2020-02-18,71,êLúhXXBuYq$T5R@AüYUJäà3Xt3xAFûvy^OFj@ZnD#tûüaïgâOê,183,119,28
1205,2019-10-13,104,yîësXlVqEcEYNüQjêüjdxJóbeuRJnqôû1^wóZâXéGSûnQOëYôP,153,881,14
1206,2020-12-09,39,hfKwI18à9LAéêuOkïàk%VmèhF%adQeo2kVàèóï#FSxDBôúûâwG,187,649,39
1207,2021-12-21,139,hyVMruíï4B0èôûêàKWóqTSüîíTpW3zûVkòXbtúúNNo2HjAhFàl,76,992,25
1208,2023-09-29,137,vbëérmIx&JCWfhADToê5Pz@âûW4wwu2càdMmíovzlLoY^7nF6q,150,799,40
1209,2021-05-19,35,*KXfIGóRVHeLroôJöîMàhYXBCcr$ï5ë#YüZUKäà3bu4xAôáwy^,99,543,8
1210,2020-07-08,171,6NávBwöCûì^i$ovWw&4TOhBïôXï0IüYû80íàDèboëIXYVûx9Ek,157,416,39
1211,2020-07-13,161,IV0ôEéìïô0é%meáudól3aüXAa$RäKûPWvaëérmIü&ICWêhADTà,164,567,27
1212,2020-11-15,58,äpvDûën3vîj&étjèDSTQZ*4*f20LRWIe4sàFJüEMàiBYCvZrpU,195,135,40
1213,2020-07-02,42,Y51ëWmäZdvèèPPq4JlBjHìnìóXjeAp7A@Nïö9#LfTxHr1RáNvn,96,43,25
1214,2022-02-24,92,A#i5áé6EZ1S0YiKj2sGuQ5HRKûn$JLêwnUX7Bócû$452@lw9Uu,151,173,3
1215,2022-01-05,158,ODúûxänxr#XYpr8á*d4ïh^L@bòûèaUIU0ôEéìïôzé%meáudíl3,101,444,24
1216,2023-11-11,71,p#S3Q9*ïXTIûú2Ws2v&Eôuw%MEi9YmC9rôöüëfZNZ5LJèïcó4N,147,698,48
1217,2019-01-16,65,4ìtáë3AzàîôâúJ^JpS@VêéRoV2aòTjìWasóóM5ú1Gû&îELjúáU,172,483,16
1218,2020-07-26,157,êO4üd$ög4yûrSSt7MoFmKä%äpe@hDs@D^Raz$&OiüHKu5UóQzq,123,751,36
1219,2019-05-06,128,9ìNäbgì8äFunò3mëu$iiéIjEâeTcYá4jfû0vRiHRLáàpJMîüà^,150,638,38
1220,2022-12-03,51,oOsêA@qI9tAR54iá6êc1äzbiJ61rFAò5ûûíhn$éóevmUb7Ylbô,116,215,49
1221,2023-08-04,135,òcWKW2áGóûüá1ó&ngéwfún5bbZBc^TïMäRYxcöítoKbAKEYôiC,124,893,34
1222,2022-11-10,95,vréNcéQòlîêFFgv*b9ü&îdôYOüû7fy81Eíúz2BëJn^hsIWEmef,63,940,29
1223,2023-01-25,78,êFyîu*X9V^EdîYNüû7êx71EJóz2BSJn^ôrH&xódebkûSá@QOëc,143,872,17
1224,2021-07-02,136,Iâp$rò^úí9d7jqRq@zOIb%ìYSìvDûTú3uîá&éäjèCSTQZs4*f1,183,388,49
1225,2021-02-08,86,îvQmwp9&Xoq6G^c3Sg%3lXìòàüTHTzEDáèëîyH$kZôtYék2VöW,177,575,24
1226,2021-08-16,87,IN*ävjê%Aà$Dêü9P@mQigLxJ29è@MBíîvPlöèl^WnìiG^beRfp,89,160,6
1227,2020-09-08,179,Gx9Eé65Q&D6é9üäK8âJ@RúFF00ûöuZnXsGêGC9XSlôblfzLMdg,186,270,50
1228,2020-06-27,63,J8üpqnvSûëFêâioteEûR7cg&bj71ïvVVw@PrIpNö*ösh%kGv%G,153,574,35
1229,2022-05-28,175,DTLp*átJAyàfgdméUé$SQöejä#UIxìï6ìüx&ólúMmHFhWfêó7ú,92,677,33
1230,2019-02-10,156,d5#*2î5äOG4WF7NáCBwüCäq&j%pwXD&5TOhBïibv0Jücs90íoD,115,400,11
1231,2023-07-03,58,VrA5eTXmSZdvOèP9ì42íCáHOnPóYjeAè7un7Tö9o4îTx0ò2#I7,81,765,35
1232,2020-08-04,58,íGswOrzF*n@àè#Jû7X5ôoPo7xLzV@MWPúsBOQé1sZô$GòhúA9@,199,439,48
1233,2023-10-29,67,êtrW7U%DbDXMöò6âwicwIíydtQImpîq0%vícdajFRô9PNäbgì8,103,271,46
1234,2019-03-15,178,èûHSftbMEECK2%Jè#9UDH@à^daP$ûO&WòKJ45ódyôrîxKáLG%ê,184,771,29
1235,2019-08-15,100,Wjüê9IJGO6u6ärqAHL^ûuhâ$*ó#Câï7N8lPhfKvI18ú8KAáâtO,73,261,23
1236,2021-11-02,127,a%l3%7Kòû58HbPtDnyOêJsjkhqàYèAüVcinü*cM2ub@te1Cqpò,132,337,34
1237,2022-04-11,76,ênhDä#xr#Xc%s8áW14ï5&L@crspyUéöHôîkqvhGéU9eiBdl93a,109,38,37
1238,2021-09-18,68,ktòêòCYXflqbBêP4üd%ög4FäsëStOMoîmóä%ëpe@5êsRE^RazT,69,265,44
1239,2021-10-21,39,tur0WóaJéûmsxjIóW$glDgn#5czZâ0&TvMtScEdwlAoKzBLEYh,158,903,25
1240,2021-04-02,115,PïZûQnT0wèShàVöqíéKKl0Eg^eDíióôTeü$k2%6Jìû47GaOsCm,187,432,7
1241,2019-03-31,110,4cRVlQYcëNà77èg1éuû0NmOíWiZsàitm6Sïkn3êSwzìd@H5ïóú,96,140,12
1242,2020-05-31,121,êxG#jYîsXáj1UïV^ö@8òIèNUtVûôpkGï%0t%Ze&u@óZ36ü7AO%,66,157,47
1243,2023-02-26,150,LGü@àWPúsBèQé1sZô$ûòhúAQQOWq2^dzyIPTFc2póDHëCKóî&V,130,250,15
1244,2019-07-12,99,1AB&Gamyíji@*E6émüS48â3#SMzGddHVïCàAä0ê0D9Y$óGYóîc,148,131,24
1245,2019-04-24,62,FFgv*b9ü^î0îcèxû7fx71Eímz2Bäí#^hsIVDmdebkûëi#ûìuch,93,472,2
1246,2020-03-27,167,y7E3ûjkiqNYèAWVcinü*ZM2ïb@ëe2wìpQQq5KmCkIò#òmc7eAq,95,294,17
1247,2020-02-25,175,hjzXOswóü6D2òáéôìMYàsVUbûúVrY51ëWmäZdvèèPPq4JlCjHì,102,379,23
1248,2021-09-14,56,0t%Zfsu@óZ37ükAO%eëïûdXúb3éámäaá2ú*$híwgào6ccââ1&U,161,700,34
1249,2021-05-17,44,üaïgâOê7MKìödú6PCsíè0éûr9îfôGgC*cQaWô1ôcìxsOfE81Eí,155,763,2
1250,2019-02-15,108,#cAáfáêQcë9h0@3Gúè24DöLqAjuKYGogheníVí%ëRüfkä$üJyr,68,983,33
1251,2023-06-08,75,ETäAí&òyZyA7V9áEWéZü2LYâë#2úòFQdrüKCDAJ0$Hú98SBG9ó,184,653,47
1252,2022-05-13,50,oöîgyûûS#ä7MàEóKRpäèâmhCû@D%QWb$^OûV0Kë4UK9bqroxïá,90,446,45
1253,2022-05-01,106,àml$CG9úpcV7#ô6^Vì2I3gKcaFqDw3û3F$âVoJfèûe8Qhác*7ä,93,872,8
1254,2020-06-13,140,5KJèïcí4NBqáúzûìq8êeîEfA&aOöUêzîbàwrNeD70DélF1Aûé@,144,691,10
1255,2023-09-09,137,8HbìADnEOêJs785^àcoXaö06#xWcàIuyRt1ICq%òò^Mí9â7éqS,150,749,39
1256,2023-05-02,164,ów6C1òijgpLXú&UTbhmö^XL0äü9ûc0uèoOOp4IkBiHè@ìla6d*,181,963,18
1257,2020-08-05,61,9êàeé^NOLTnz#awvFMQCüzmáAEò*HáZ$SqqUókPcNi%û%PFàIb,93,905,46
1258,2023-11-20,39,oys$Ydqt9éY25öj*M#dûäòbVíü2áôlòöû1í^@févfúm4baYYz^,134,847,23
1259,2021-01-23,109,sh%kGv%HAUd2&BRldKNx8YìT2tus0amyKki@sxjJmWT4lD4o$M,60,871,19
1260,2023-09-26,42,c@b*ôeûZPaä8gz92Fóà13CïKp&itJXFnfgdléUé$äQöejû#öHx,105,637,14
1261,2019-01-14,141,TôWë0IVXû8zíàCNaoëH*A^Gx9Eé65P&D6á9üäK7âJ@RúFF00ûö,96,961,34
1262,2023-04-02,164,Ad@b*ûeûâPaä8gz92Fóà13CïKp*itJXFnfgdléUé$äQöejû#öH,83,932,50
1263,2022-07-14,62,LömòF%^$Duivû4f6$A3ô6ëPH5XH8PéDCxaDër*k^qxYE*6UPiD,156,90,9
1264,2023-05-19,175,w60DIíy1ARIm%îrG^wícdajôRû@PNäbgì9SFvàû3úïu$áiéJjF,153,649,31
1265,2022-02-08,89,íXid*è7A@NTö9#KêSxGì1RH6ïnoltûîûDZYfmqcCîP5ae%üh5F,113,17,10
1266,2020-12-07,90,t*uïAòà%h#nuVu%3RMf*äîVäyHïWì7yáúBàünäGVWUîw7Dj54O,193,262,36
1267,2022-06-21,93,heT*óSCâïON89ìh2ívé1OúPKAáâtèkun7TVmo4î$a0òe#I7öàè,116,771,13
1268,2023-04-20,75,ödú5OCsíè0éòrlîfFGgv*b9ü&î1ôcèxû7fy81Eímz2Bëí#^hsI,171,682,26
1269,2023-11-26,61,BáGNmOíXid*à6tm6Sï8n3êSwzì1@H6ïmnktQêûDZYflqcCîP5a,110,22,47
1270,2019-04-05,168,#uf2DrqûRrNónêlíû$snd83ZqQâTòöyRUàhöFésKïíPx%%#Cui,195,211,31
1271,2023-02-18,38,u5VúRzrspxöjwHhg7qugGkTQ2iA1l9JxwbbETûAí&òyByuj^9á,194,970,40
1272,2021-01-07,160,iàBQROXr2&d0yJPUGd3qúEIïDKóî*WtuXìnSgRm*öATJûLeWäf,112,3,34
1273,2019-09-15,180,HRKûnpJLêwú^X7Bócû$452@lülUuäx38tTxéF&vN^yFX@9oà#é,78,120,31
1274,2019-02-28,133,è$Já7X5ôo8okü50W#MWPútuOQí1äCô%GòhúA9@7*qeqZza28%z,150,607,46
1275,2020-06-28,117,àrx2oOrêA9qI9t*R54iá5êc1äzbiJ61rFAò4ûûíhm$áóevmTa6,145,503,21
1276,2019-02-12,56,3ûééûìNYètWUcáúVsZ52ïXmëâevìèPQq5JlCkIìnòóYjeAp8B#,88,656,19
1277,2021-12-16,134,KhhLâbGûEa4é5H%î*ìKôòég9RûídB9ëüMXkygRJKHP7BOë*^ZI,113,358,24
1278,2021-06-25,93,ólj#AF8ínbU5@î5$Tè1H2fIaöDpBu1ô2E@ZUnHdàôd6Ofûa&6ò,127,947,2
1279,2019-04-06,40,np5ô%b2ûf$J8üèìúïSGSyêCûàäâxû@jcîrbáj1ïïV^ö@PòHèNU,151,887,13
1280,2023-03-06,153,a3MZêï$3àûGResaLDEBK1$Ià@9TCH9ú%düO#ôN^VòJJ44ócyôq,157,995,26
1281,2023-01-18,159,gcìxsOfEOIîímGJZëí#Vh*áWEm12z8iëjSûìu05rRïûDptLowC,56,606,11
1282,2023-02-24,123,kU92iB1l9KxxbXyTätíròaCyuj&@éxWéâüf4YâïofMòzQdûW4C,167,495,44
1283,2020-11-30,52,ïfâOâ6LKèöcó5OBréàzáòr8êeîFgB*bPüVî0îbèwrNfE70DímG,84,787,43
1284,2022-02-16,34,Zêru@óBf6ükAO%eëïûcXLX3éHóäüá2ú&ohíwgào5cbZCd&TöMë,66,533,50
1285,2023-05-13,48,úyhìp7edêê2AVxOvUezfaàvqM1CNGâjlEHXrá9T3^ûöZ8z0y6g,137,644,21
1286,2023-11-13,118,8Zúdá%LMJSmx@övtEKPBïylû*Dì&FôX#RopSíiNbMh#ò$OEúGü,107,735,10
1287,2022-05-29,178,6áäóio%íúfwnVb8Zmcû$LMJR9x9öutDKPAïxkô&Cè^Fôa@Q$oS,144,815,5
1288,2022-01-13,92,e9M95uJDëOíïàk%&úèhFpXeQêo2kVNOLU#z#aDvGMRCüGnáYEû,100,560,11
1289,2023-09-01,62,qW7U%DbDWMïì5ZvibvHíxcsQHlpêqz%vébcaiFQô9ONûafè8RE,114,191,35
1290,2022-08-27,135,z8iëiRûìu05rQëûCosLnvCUk7lí8ôê3ö1dkMl4tIDë7éTMép^ó,179,449,16
1291,2019-09-06,171,íëkìDSTRZt4Ag21LRWIf5sèGKüFNèáBYwwZûqViToCaCVLëNgZ,121,942,10
1292,2019-12-17,171,HfáâQbë9û0@3GMè24DULq*áuKAzàghemíVí%SRöfjä$VIyòï6ì,162,17,12
1293,2021-07-13,58,VHeKràîJöîMàhYXBvYr$U5SRYxcöítoKbAKEYôiCFVìô7Rd#êS,100,496,40
1294,2022-01-12,86,SîVäyGTWì7yáóBMünäG&*%Ew7Dá53O^B4û8ïûJ6YI9QíEDyzîï,109,465,17
1295,2019-02-05,98,1ôcìxsOgF81EínG2Bëí#&h*IWEm2308áïjSûòu15rRïûDptLow,94,225,36
1296,2023-09-23,138,6NáBBwöCûq^i$ovWC&4TOgBïhau0Iübs8zíoDèyoëIXYVûE9Ek,114,807,12
1297,2019-11-26,68,ô*XuuYìoThRmAöAUJäMfXäfütFûïaqNEjmZàx@sûVWTîCOâjLK,146,512,28
1298,2023-01-08,139,LgïEHrISéNw#$9Bûgsêec4@&1âgûNz3Vy5MGuAïöBQè%û#àuWv,56,586,26
1299,2020-11-30,158,@JeäCFp0QûMumnksòerCcb2lqbBfOLxd$wg4Esrëë*Oú$î@ót%,140,909,1
1300,2021-07-06,72,gxQòR#ä75àEóKRpRàâlgCû@wq9Wb$q7ûV03ë4%K9aqrowTáïGî,157,910,22
1301,2022-05-25,133,1%cyxIOTFb1píCGëBJíf&V*sWomR2P8&ï*SHòó1VreïrDîtöoM,132,931,25
1302,2022-02-13,101,FòDü3H4zpD&èJîìáf8@ûécAkSöLWjxfQIJGO6u6ä&qAHL^ûBhâ,91,850,10
1303,2023-12-17,92,äqWjUpDbDWMïOhZöibvHíacsQHlpêìz%véYZWáFQôlONûXîNkR,111,836,10
1304,2023-01-10,44,n&EJ#èrfX9%é8*Xä5L6iMecHsFy5é6I^ôYrLhûíh@SjóeB@ïaN,81,586,39
1305,2019-04-11,80,2ïYnïêewòìQQr6KmDkJòoûúZkfBq9C$Pöa@%MhUyIs3TíPxpqn,105,491,5
1306,2019-03-25,51,lAoKzBLEYh6CFVqhOR1$îëY6yyw4fq3Oom^x1nNrâX9pH8s*Q4,140,114,13
1307,2023-02-09,88,5&8Läë79JdRvFozPôLtlmjsìâìBbWekpbAeO3wc$vf3ErräRsN,138,102,34
1308,2023-04-10,162,àïbí4NAqáúyûìqkâdEEft&a8ö%êzêbàvò6ew60Dély1Aûá@%gq,85,734,19
1309,2020-09-11,77,Iq674%úbnWöïz5@vVbóHtxPs0HBp$ìì%Ké8Z6ûpQp9yN1X$NXR,159,669,12
1310,2019-09-27,38,yQA1Iâ%%rò^úl9d7jqR^@zOIb%ìcäpvDûën3uîj&étjèDSTQZ*,72,611,13
1311,2019-03-02,117,1y7hähQìètz4pPäîBnrJmuBTj6ké7îâ2ë0cjKj3sHBû6áRLáo%,80,283,34
1312,2021-07-28,156,ògóAPQNWp1%cyxIOTFb1píCGëBJíê&VssWèmRfPl&ï*SHòKdVò,191,884,50
1313,2022-02-21,150,#$9Bsgtîec4@&1êhûNz3Vy6MûuAvöBûè^i$nvWv^4SNgAëôWëz,76,747,2
1314,2022-01-27,109,àà@Iô6W4în7njö3yU9LVOórtNPá0òBî#Fìgó*896&pdpYyü17$,90,513,18
1315,2019-05-29,76,KG$êVoJfpi28Qhjz*7äwLü6wePáéôìMAMs^%YûúUrA5dSWmRZd,184,250,41
1316,2023-07-04,91,C1ìûáîèLXúrUTaôóUqX40äWlûYcuààOOp3IkBiGèmèíWid*o6*,83,404,30
1317,2021-04-19,136,Nrvíö5C1ìûáîèLXúrUTaôóTqX40äVlûYcuààOOp3IkAiGèmèíW,59,938,43
1318,2022-05-14,170,yíji@*E6émaS48ê3#Sà0G1dHüïCnAt0ê1D9YTmGcóîc5Neôü%5,120,635,27
1319,2023-03-03,61,Y%OYSìvwQTú3ïEá&JäjèC#$9Bsgtî1c4@&1ê4ûNF3VE6MûBAvö,186,75,3
1320,2023-10-09,75,Zü2KXâëRInqîò0^wíZâXéGSûmPOäYôPlSzvàRgúTïpááJJkyDf,196,942,1
1321,2021-06-17,145,JghKZaGòEü4á4G%ê&èJîìáf8RûécA8äöLWjxfQIJGO6ANä&^YH,152,815,6
1322,2020-06-10,127,FjS81h*0k8JwvaWxSûséqìüAxti^8ûwVáYöe3XZämdLìyPcìU2,75,948,40
1323,2020-08-29,101,UwàuëdEdxmA$ó0ZLFZi7êGWqhPS2TîëY6FGDLfr3ìon&EJ#ère,194,583,44
1324,2022-01-24,104,Sbd^*PkX2Mv6WàS0stqyüíüIiôlrwhHlU@3jB2m@LyxcYzUëuó,140,259,6
1325,2023-07-23,100,b46âîö%gOäHSftbMEFCK2q2è#m^DI@à^dWP$ûO&WûKK5hLdzGr,100,476,41
1326,2021-06-21,120,X7Yíbô$KLIRkw8ïtsDJOAëwkî^Bè%EîW@QnnRéhMaKg@ì#NCóF,70,11,44
1327,2021-08-02,139,LäRYwYïísnJa*3w*îiBx%èî6@c#DR*hxxv3âèeNúópw0mMìZ&k,111,175,10
1328,2019-10-24,174,Hd7L83tHCäNáëúj$^íàgEoVcPân1iULMKS9x@üCuELPBöElûXD,53,384,42
1329,2020-10-03,175,I5XH8PíDCyyêësXkVqEYEA6VPiâüjcwIKbdtR1úqîò0^wíZâXé,81,517,41
1330,2023-09-30,134,W0úéByQA1IZ%$rrUúkQdOj^R^@zNIbTìcäpBDûëmKuîjVét7pâ,150,945,12
1331,2023-11-03,57,3axXYy%RtKsQaCbuk&mIx*JCWf4BDTofMPz@âûW4wxu2do1Mml,114,220,22
1332,2020-11-22,108,Wô1hdìxsOgFPIîónHJZëí$Wi*éWEm2309jïjSûòv16rRïûDptL,163,73,9
1333,2020-08-18,87,^9áwVáZüe3XâëneLìyQdòV3BC*Izn0úlk#AF8óobU6@î5%Tè1H,69,821,4
1334,2021-12-31,42,&QâUûxFSVè5xûíALölòF%^#Du6Bû42N$A3ô6ëìH5XG8OéDCxxê,131,825,4
1335,2019-02-09,100,5û^pAGL%òAgZS&íRBZïNN8kOg2JuH07óOK*áZsNjtm6$Uln4D#,72,33,45
1336,2022-02-13,39,éúCàaoäHWXUôw8Dj64PVâMi8wäKOdJQûóFîz0ôötYmWsFeGZOa,81,769,12
1337,2019-11-28,56,Rvyèz9G5ëlmjsPâìBYWekpbAêO4üd$öf3xûrRSs7LnEmKû%äoe,99,369,7
1338,2021-05-26,88,â#YAHfáâQbë9û0@3GLè14DULq*áuKAzàghemíVí%SRöfjä$VIy,117,31,32
1339,2019-11-21,123,kZFûYIédUT&&ön8û1ì7VäVRGèézïq0t%Zêsu@óBg7ükAO%eëïû,195,794,46
1340,2023-10-08,80,e2DìpûQrMKmâkéò#ònc82YqPB$PöxR%MgïFIsJSéOw$%@Cähtî,193,127,17
1341,2022-10-12,48,àMTsUòîojFë$zs$Yd^t9íY25ö6*N$dstqzWíaJáôlrwiIóV#gk,129,310,27
1342,2023-09-05,141,üEìCö2G3yoC^àIâèûe79îáb&jQïKViwdPGHFN4s5û^p*GK%ò*g,85,103,26
1343,2020-12-13,148,coXxöz6@wW0úIByQA1IZ%$qò^úk9d7jqR^9zNIb%ìcäpvDûëm3,197,202,1
1344,2019-07-02,110,5èüwríkLLl0Fh^fDó6óhï2ü$k3%6Jìs57Gbì*DmxNêJrjkhqàc,125,708,41
1345,2020-02-09,152,OuréMbáPòlêêFFfu*b8ü^îcîYNüò6fx70Déóz1AäIn^grHVDld,127,804,22
1346,2020-05-02,157,^8Lûä69IcQuEozOîKsklirèZìBaVdjoaAdN3vc#uf2DrqûRrNó,60,943,49
1347,2020-03-02,128,x48uUyíG*wO&zGX#@oè$íi7b5hoP$7xLGü#àaòntBìûk1sâg%û,198,417,24
1348,2022-09-26,172,ámtxjJúW$hlDgo$6czââ1&UwMuSdEdwmApL0BLFYi7DFWqhPS2,61,447,34
1349,2020-12-15,131,noRéhMaLg@ì#NDóFöQúüìm&YèòjH&cfSôq4mXPQNV%HUcFEáOT,69,447,7
1350,2023-01-04,96,*xP&0GY$#pì$ój8c6ipQ%8yMHa#àbûotCìäl2tâh%ásiàBRRPX,65,238,10
1351,2023-10-02,149,ixyw4eìfOàúqx1nNòâ*lpHks*û4K5iLdbGsEx4é5H%îXqKgòég,119,468,37
1352,2023-06-21,178,ìKîòég9RûídB9ëüMXkygRJJHP7BOë*^ZIM&äCifUAúTDêöPO9@,69,278,10
1353,2023-11-13,101,f8Qôéc*8äöLWjweQHIGO5AMä&%YGL^ûAhdS*óSCZïON88ìh2ív,159,550,1
1354,2020-07-10,80,d$öf3EûräSsNLnîmíû%äoe94ârQD%QüyS^NiüGJtLUóQy%^#Dï,65,114,23
1355,2020-05-21,163,láTé$RQïeiû#UHxìë5èüx^íkóLlHFhVfêó6óhï2xTlK%6JìsM7,65,928,11
1356,2019-06-26,150,KYGogheníül%ëäwfkë$üJFrï7qay*mmàà#Iû6X4în8njö4zV@L,123,186,34
1357,2021-01-21,175,L#vCU77llPôfKöId8M84uIDëOéëàk%^óèhEpWdQên1jUMNKT@y,142,213,1
1358,2020-11-26,88,kxéih8^C5álöR37Z2@RóyEzcFöëBm*szâzB8WRkFbíâa3Mcêï$,113,598,20
1359,2023-03-28,112,0èhifnóWó^TSüglë%WJzûö7òbzAúmèNoJHjXhôà8àkü5zVnM&9,90,359,41
1360,2021-10-24,37,yêâhàäêxû#7côsbáj1ïïVVw@PrIpNötöûûpkGv%GAUde&BRlZ3,143,184,2
1361,2021-08-20,87,2d4#*1ê5ûNG3VF6NûBAwöCûp^i$ovWC&4SNgBïhau0Iübr8zío,69,820,18
1362,2020-02-29,47,JòOVuüäáqlHö^HBVâg*CSúâ4Oa9ZP^fuvs1búcLíéntykKàX%i,79,987,8
1363,2023-01-26,86,cqïJYZWáy@Fl86RXîOk@yïMQfLSëàHû12áavâoYuHgIêRcTmûd,63,641,46
1364,2021-06-25,75,%Qab$^OiW0Ku4UóQyqroxïáïGgêjpugFjT81iA0k8JwwaXxSûs,166,955,20
1365,2023-11-05,143,rh$7ôBUûXï02WYû9cKàDObpïIAB&Gymyí7i9*D6é@üSL8âK#Sú,193,577,18
1366,2023-11-29,79,SW5Xéaî@JJHPjv7ësrBIM&äviê%Aú$DêV8OmmQûgLöJe9à9LBé,148,578,15
1367,2019-07-12,70,gëY6FGDL3r3ìon&EJ#èreX9%á8*Xä4K6iMecHsFy5é5I^ôXqLh,50,996,50
1368,2019-05-21,131,é%ìwAxsi%8ûCUáYö13WZä@dKèEPcqöJBB*Hymzó8j@AE7í@aTM,61,548,24
1369,2019-12-01,97,qNEjmZnw@sôüaïfCOâ6LKèödó5OBréàzáòrlêeFFgu*b9ü^î0î,152,545,10
1370,2020-09-30,93,ú$Dâö8O9mPigLwJ29à9LBéêuOkïàk%WmèhF%aeQfo2kVèèúï#G,196,309,28
1371,2022-01-05,77,à2Há*ôFMkàéVhb^ú5&8LRë79JZQvFèzPF4ëlmjsìâìBXWekpbA,99,190,36
1372,2021-12-02,66,öUê0fbàwrNeDNHêélFHYäé@Ug^ûVDl01y7hähQòètz4qPäôCos,84,319,23
1373,2023-07-29,109,98SZôPm$zöNRgMUöìIá33íbxîpâvJhJîSdVoéeoh1OògizWNsv,120,82,49
1374,2019-06-03,52,Y%PZSìvERTú4vîé&JëkìD$%@Ct5Aî21L#*1ê5äèG3WF6NáBBww,160,717,14
1375,2022-08-05,98,xT8JTNíq&LOûyqXâ@Eèeé&675%nz#XxvG5@wWzúáAyQA1HZ%$q,196,923,18
1376,2021-12-11,108,21LRWIf5sèGKüFNèáBYwwZûqViToCaCVLëNgZïhauGéübrPGko,106,148,48
1377,2022-11-27,144,6Y18PíxDybEëû*l&qxZyA7VQjDüéZü2Kbâë#2úìFûdrüKZâXé0,175,157,29
1378,2019-08-16,71,û%452#lümVuëx38uUxíG&wO^zFX#@oè#íi7b5hoP$7xLGü@úaò,183,927,19
1379,2022-10-11,126,mvRôäEâZhnseDôR6bf&ai60ïuUUv@OqHoNï*örg$jFu$G*Tc1^,74,92,13
1380,2023-07-03,34,äc0BèoìOpKIkZiûè@ìla61XoNA@NëvP#KfëDGqHRáNv@#8Aûfs,63,715,45
1381,2023-10-30,59,czAonèOoKákYiûè9pka50WnMXQàävORíeäCôpHûûMu9@8*qerâ,120,716,42
1382,2021-02-22,126,WöDàBë1E1xmB%óHZúîc57êôa^hPëITgucNFGDM3r3ì$n&EJ$è&,175,779,39
1383,2022-08-14,136,VUbimö&YL1ëa9äd1vèoPPq4JlBjHì@ìlb6eAp7A@Nïw9#LfëEH,94,38,33
1384,2023-12-11,77,0TWìjaHóuMüúRz^&%Evjwáhg7%B4ûkïQ26Y19PíxDybEïäAl&r,117,705,14
1385,2021-11-07,118,ìëITgucNFGDM3&Kì$#VEJ$è&fbQ%éP*XäLL66àe0ásôyMíMI^ô,182,971,46
1386,2021-08-10,81,èC#$9Bs3*ê10K@&0â4òàF2UE5MûAAvvZòpUhSnBVB^3SNfYëgü,123,810,40
1387,2019-01-20,67,NêJr675%àboXüöz6@wWcúIuyQt1ICp$òò^Lí9Z7áqRq9zN2X%O,85,375,21
1388,2021-11-19,138,lk#BF8óobU6@î5%UO1HffJXüEìCï2ô2F#Z^àIâàûe7Pîáb&6ûï,117,688,10
